55000G721830,G7218,SHH,SZH,22:08,22:27,00:19
55000G722012,G7220,SHH,SZH,22:33,22:52,00:19
55000K835106,K8351,SNH,UCH,07:31,08:44,01:13
55000K835306,K8353,SNH,UCH,14:45,15:57,01:12
56000G7362B0,G7362,HZH,SHH,07:10,07:36,00:26
56000G7364C0,G7364,HZH,SHH,17:32,17:56,00:24
55000G721313,G7213,SZH,SHH,10:01,10:08,00:07
54000G720540,G7205,CZH,SHH,15:22,15:29,00:07
5i000G723811,G7235,ENH,SHH,17:05,17:11,00:06
53000G726700,G7267,HOH,SHH,19:12,19:19,00:07
54000G707582,G7075,NJH,SHH,21:41,21:49,00:08
5800000K4608,K46,FZS,BJP,03:08,05:07,01:59
4700000K5203,K52,RZK,BJP,03:39,05:20,01:41
5300000T6490,T64,HFH,BJP,04:29,06:09,01:40
1300000Z8101,Z80,DLT,BJP,04:37,05:52,01:15
49000000Z800,Z8,QHK,BJP,04:59,06:19,01:20
25000C20020A,C2002,TJP,VNP,06:17,06:50,00:33
25000C22020B,C2202,TJP,VNP,06:34,07:12,00:38
5f0000Z14010,Z140,NUH,BJP,06:40,07:57,01:17
25000C261404,C2614,TXP,VNP,06:45,07:20,00:35
1200000K280C,K28,DUT,BJP,06:55,08:31,01:36
25000C200408,C2004,TJP,VNP,06:56,07:29,00:33
25000C22040A,C2204,TJP,VNP,07:02,07:40,00:38
25000C200607,C2006,TJP,VNP,07:14,07:47,00:33
25000C20080F,C2008,TJP,VNP,07:25,07:58,00:33
25000C22060B,C2206,TJP,VNP,07:38,08:16,00:38
2d000G900401,G9004,CBP,VNP,07:47,08:21,00:34
25000C212210,C2122,TJP,VNP,07:51,08:24,00:33
25000C20100A,C2010,TJP,VNP,07:56,08:29,00:33
25000C22080A,C2208,TJP,VNP,08:05,08:43,00:38
25000C20120I,C2012,TJP,VNP,08:24,08:57,00:33
25000C201408,C2014,TJP,VNP,08:36,09:09,00:33
5f0000T21711,T216,UTH,BJP,08:36,09:58,01:22
25000C22100A,C2210,TJP,VNP,08:41,09:19,00:38
25000C228410,C2284,FHP,VNP,08:41,09:37,00:56
25000C20160B,C2016,TJP,VNP,08:54,09:27,00:33
5600000T3211,T32,HZH,BJP,08:56,10:23,01:27
4p0000D40206,D402,JGK,VNP,08:59,09:40,00:41
25000C20180F,C2018,TJP,VNP,09:17,09:50,00:33
25000C22120B,C2212,TJP,VNP,09:26,10:04,00:38
25000C202008,C2020,TJP,VNP,09:43,10:16,00:33
25000C20220C,C2022,TJP,VNP,09:54,10:27,00:33
5l0000G20810,G208,UUH,VNP,09:55,10:36,00:41
25000C221407,C2214,TJP,VNP,09:59,10:37,00:38
25000C20240H,C2024,TJP,VNP,10:09,10:42,00:33
200000K2160R,K216,TML,BJP,10:13,11:53,01:40
25000C202609,C2026,TJP,VNP,10:17,10:50,00:33
25000C20280C,C2028,TJP,VNP,10:25,10:58,00:33
25000C20300B,C2030,TJP,VNP,10:33,11:06,00:33
25000C221608,C2216,TJP,VNP,10:38,11:16,00:38
490000K4120A,K412,WKK,BJP,10:49,12:48,01:59
5l0000G20240,G202,NKH,VNP,10:53,11:33,00:40
25000C20320C,C2032,TJP,VNP,10:54,11:27,00:33
0400000T4004,T40,QHX,BJP,10:57,12:20,01:23
25000C221809,C2218,TJP,VNP,11:07,11:45,00:38
530000G26220,G262,HFH,VNP,11:13,11:46,00:33
25000C20360L,C2036,TJP,VNP,11:17,11:50,00:33
490000G17801,G178,QDK,VNP,11:18,11:58,00:40
250000443001,4430,QTP,BJP,11:20,12:55,01:35
120000G21800,G218,SBT,VNP,11:23,11:58,00:35
490000G18000,G180,QDK,VNP,11:29,12:02,00:33
25000C20340F,C2034,TJP,VNP,11:35,12:08,00:33
25000C228620,C2286,FHP,VNP,11:40,12:36,00:56
25000C20380C,C2038,TJP,VNP,11:43,12:16,00:33
490000K28604,K286,YAK,BJP,11:45,13:34,01:49
25000C222008,C2220,TJP,VNP,11:49,12:27,00:38
5i0000G26400,G264,ENH,VNP,12:13,12:47,00:34
25000C20400B,C2040,TJP,VNP,12:16,12:49,00:33
25000C222209,C2222,TJP,VNP,12:27,13:05,00:38
25000C20420B,C2042,TJP,VNP,12:42,13:15,00:33
25000C20440B,C2044,TJP,VNP,12:50,13:23,00:33
25000C22240B,C2224,TJP,VNP,12:58,13:36,00:38
25000C20460E,C2046,TJP,VNP,13:11,13:44,00:33
25000C20480K,C2048,TJP,VNP,13:19,13:52,00:33
530000G26640,G266,UAH,VNP,13:26,14:08,00:42
25000C20500F,C2050,TJP,VNP,13:31,14:04,00:33
18000K102403,K1024,TML,BJP,13:36,15:20,01:44
25000C205209,C2052,TJP,VNP,13:42,14:15,00:33
5a0000K102A1,K102,RZH,BJP,13:52,15:41,01:49
25000C222609,C2226,TJP,VNP,13:55,14:33,00:38
25000C228800,C2288,FHP,VNP,14:05,15:03,00:58
25000C20540E,C2054,TJP,VNP,14:09,14:42,00:33
25000C205608,C2056,TJP,VNP,14:19,14:52,00:33
490000G18805,G188,QDK,VNP,14:34,15:14,00:40
25000C20580A,C2058,TJP,VNP,14:38,15:11,00:33
25000C22280C,C2228,TJP,VNP,14:48,15:26,00:38
25000C206009,C2060,TJP,VNP,15:00,15:33,00:33
25000C20620B,C2062,TJP,VNP,15:21,15:54,00:33
25000C22300E,C2230,TJP,VNP,15:29,16:07,00:38
25000C20640E,C2064,TJP,VNP,15:42,16:15,00:33
25000C20660B,C2066,TJP,VNP,15:50,16:23,00:33
25000C20680A,C2068,TJP,VNP,16:00,16:33,00:33
5i0000G26800,G268,ENH,VNP,16:09,16:43,00:34
25000C20700D,C2070,TJP,VNP,16:10,16:43,00:33
25000C22320A,C2232,TJP,VNP,16:21,16:59,00:38
25000C20720I,C2072,TJP,VNP,16:31,17:04,00:33
490000G19207,G192,QDK,VNP,16:31,17:05,00:34
25000C223409,C2234,TJP,VNP,16:42,17:20,00:38
120000G22000,G220,SYT,VNP,16:53,17:28,00:35
5800000G2800,G28,FZS,VNP,17:02,17:36,00:34
25000C207409,C2074,TJP,VNP,17:06,17:39,00:33
5i00000G3000,G30,ENH,VNP,17:08,17:51,00:43
25000C20760E,C2076,TJP,VNP,17:14,17:47,00:33
25000C20780C,C2078,TJP,VNP,17:19,17:52,00:33
25000C229000,C2290,FHP,VNP,17:24,18:23,00:59
25000C208008,C2080,TJP,VNP,17:24,17:57,00:33
25000C223606,C2236,TJP,VNP,17:34,18:12,00:38
25000C223808,C2238,TJP,VNP,18:00,18:38,00:38
5800000G5605,G56,FZS,VNP,18:02,18:36,00:34
25000C20820D,C2082,TJP,VNP,18:14,18:47,00:33
05000K130207,K1302,MLX,BJP,18:16,21:18,03:02
25000C20840F,C2084,TJP,VNP,18:24,18:57,00:33
25000C224006,C2240,TJP,VNP,18:32,19:10,00:38
490000G19609,G196,QDK,VNP,18:36,19:17,00:41
25000C20860A,C2086,TJP,VNP,18:45,19:18,00:33
25000C20880C,C2088,TJP,VNP,18:50,19:23,00:33
25000C20900H,C2090,TJP,VNP,18:55,19:28,00:33
25000C261605,C2616,TXP,VNP,19:01,19:36,00:35
25000C209208,C2092,TJP,VNP,19:11,19:44,00:33
25000C209408,C2094,TJP,VNP,19:22,19:55,00:33
25000C20960C,C2096,TJP,VNP,19:27,20:00,00:33
490000G47210,G472,YAK,VNP,19:34,20:08,00:34
110000259001,2590,BCT,BJP,19:34,22:00,02:26
5n0000G32400,G324,XKS,VNP,19:39,20:13,00:34
25000C20980C,C2098,TJP,VNP,19:40,20:13,00:33
25000C26120K,C2612,TXP,VNP,19:43,20:18,00:35
0500000K4204,K40,HRX,BJP,19:45,21:27,01:42
25000C22420M,C2242,TJP,VNP,19:50,20:28,00:38
25000C21000D,C2100,TJP,VNP,20:04,20:37,00:33
25000C22440E,C2244,TJP,VNP,20:12,20:50,00:38
25000C229220,C2292,FHP,VNP,20:20,21:17,00:57
25000C21020R,C2102,TJP,VNP,20:35,21:08,00:33
25000C21040S,C2104,TJP,VNP,20:56,21:29,00:33
25000C21060N,C2106,TJP,VNP,21:07,21:40,00:33
580000G30400,G304,FZS,VNP,21:08,21:41,00:33
25000C224609,C2246,TJP,VNP,21:15,21:53,00:38
1g0000G38505,G388,DFT,VNP,21:25,22:07,00:42
25000C21080X,C2108,TJP,VNP,21:25,21:58,00:33
25000C21100J,C2110,TJP,VNP,21:39,22:12,00:33
25000C21120H,C2112,TJP,VNP,21:49,22:22,00:33
25000C211405,C2114,TJP,VNP,21:59,22:32,00:33
5i0000G27200,G272,ENH,VNP,22:02,22:36,00:34
25000C211606,C2116,TJP,VNP,22:10,22:43,00:33
180000G38405,G384,JLL,VNP,22:13,22:56,00:43
25000C211802,C2118,TJP,VNP,22:29,23:02,00:33
0h0000G38206,G382,VAB,VNP,22:42,23:31,00:49
25000C212000,C2120,TJP,VNP,22:53,23:26,00:33
130000T36902,T368,DLT,GZQ,02:55,07:38,28:43
010000Z23800,Z238,HBB,GGQ,07:54,08:00,24:06
110000T12207,T122,CCT,GZQ,08:09,10:30,26:21
250000T2530Q,T253,TJP,GZQ,11:50,15:52,28:02
110000Z38400,Z384,CCT,GGQ,21:09,21:35,24:26
11000K157203,K1572,CCT,CUW,01:43,07:40,29:57
01000K10620F,K1062,HBB,CUW,07:54,14:39,30:45
110000K5180C,K515,CCT,SHH,01:01,17:24,16:23
150000123004,1227,FXD,SHH,01:36,18:02,16:26
250000G2110E,G211,TXP,AOH,09:31,14:34,05:03
250000G2130C,G213,TXP,AOH,10:44,16:07,05:23
12000G122605,G1226,SBT,AOH,12:29,18:07,05:38
13000G125104,G1254,DLT,AOH,13:09,19:08,05:59
11000G121204,G1212,CCT,AOH,14:35,20:24,05:49
250000G2150M,G215,TXP,AOH,14:38,20:02,05:24
0h000G120205,G1202,VAB,AOH,15:17,21:34,06:17
11000G123403,G1234,CCT,AOH,16:09,22:08,05:59
11000G125605,G1256,CCT,AOH,17:21,22:46,05:25
010000Z17400,Z171,HBB,SHH,20:33,09:37,13:04
130000T1310Q,T131,DLT,SHH,22:46,12:49,14:03
120000K1900Y,K187,DUT,SHH,23:23,15:57,16:34
250000S91502,S915,JKP,TJP,20:15,20:23,00:08
250000S91702,S917,JKP,TJP,23:06,23:14,00:08
470000K29402,K295,JNK,HBB,00:25,13:52,13:27
47000K145004,K1451,RZK,MDB,02:18,15:03,12:45
47000K154601,K1547,HIK,VAB,02:25,16:26,14:01
380000K9260A,K927,ZZF,HBB,02:37,15:12,12:35
580000Z10404,Z101,XMS,CCT,03:46,12:15,08:29
530000T24270,T243,HFH,QHX,03:56,13:20,09:24
490000K70205,K703,QHK,HBB,04:18,17:41,13:23
560000Z17601,Z177,HZH,HBB,04:34,13:29,08:55
49000K10540D,K1055,QHK,YJL,05:05,18:26,13:21
49000K13920E,K1393,YAK,JMB,05:32,19:23,13:51
390000T18202,T183,HKN,HBB,05:59,17:05,11:06
250000G37307,G373,TXP,VAB,07:37,13:21,05:44
47000G124401,G1241,JNK,CCT,09:34,15:07,05:33
49000G126804,G1265,QHK,CCT,10:29,15:55,05:26
49000G120804,G1205,QHK,VAB,10:36,15:58,05:22
49000G124803,G1245,QHK,VAB,12:32,17:51,05:19
420000K97401,K975,XFN,HBB,14:50,03:34,12:44
4e000G127802,G1275,WHN,VAB,15:31,20:58,05:27
5a0000K55281,K553,RZH,MDB,15:47,04:48,13:01
71000K238603,K2387,NNZ,CCT,16:15,05:57,13:42
410000K1260H,K127,XAY,CCT,16:57,06:12,13:15
760000K54604,K547,CDW,JMB,17:40,05:50,12:10
26000K152604,K1527,HDP,HBB,18:12,06:03,11:51
250000148908,1489,TJP,JMB,20:30,11:56,15:26
710000K72602,K727,GBZ,HBB,21:45,11:40,13:55
80000K22860B,K2287,KMM,CCT,23:09,12:03,12:54
120000K3880O,K388,SBT,CDW,02:49,12:39,33:50
020000K54801,K548,JMB,CDW,10:53,23:05,36:12
250000K2570J,K257,TJP,CDW,16:30,05:58,37:28
250000G29204,G292,TJP,CWQ,09:32,18:18,08:46
120000K6680I,K668,SBT,FZS,01:23,05:50,28:27
250000G32901,G329,TXP,FZS,10:33,19:20,08:47
11000K22880A,K2285,CCT,KMM,12:57,05:21,40:24
25000K134403,K1344,TJP,GIW,19:18,10:27,39:09
040000T24401,T241,QHX,HFH,02:43,13:03,10:20
12000G127203,G1272,SBT,WHN,11:47,16:21,04:34
0h000G127603,G1276,VAB,WHN,14:58,19:32,04:34
030000K55405,K554,MDB,RZH,05:34,02:13,20:39
120000K34609,K347,SBT,RZH,06:04,03:27,21:23
2500000G5109,G51,TXP,NGH,07:00,12:21,05:21
12000G122204,G1222,SBT,NGH,12:12,17:39,05:27
010000Z17801,Z175,HBB,HZH,12:13,06:05,17:52
2500000G5308,G53,TXP,HGH,15:42,21:04,05:22
18000K10560E,K1056,YJL,QHK,04:33,09:49,05:16
010000K7040A,K701,HBB,QHK,05:33,10:05,04:32
190000K97204,K972,THL,QHK,05:47,11:48,06:01
110000K95800,K955,BCT,QHK,05:56,10:35,04:39
250000G17108,G171,TXP,QDK,10:51,12:38,01:47
010000K29603,K293,HBB,JNK,13:13,18:01,04:48
250000G17301,G173,TXP,QDK,13:52,15:45,01:53
0h000G120605,G1206,VAB,QHK,14:29,16:43,02:14
11000G126605,G1266,CCT,QHK,15:57,17:57,02:00
0h000G124603,G1246,VAB,QHK,17:40,20:04,02:24
03000K145201,K1452,MDB,RZK,17:41,00:06,06:25
1g0000G38906,G392,DFT,JGK,19:40,21:36,01:56
02000K13940D,K1391,JMB,YAK,20:59,02:51,05:52
11000G124201,G1242,CCT,JGK,21:14,22:35,01:21
110000Z10203,Z102,CCT,XMS,01:17,13:41,12:24
120000Z18801,Z188,SBT,SZQ,03:14,18:34,15:20
25000K16220S,K1622,TJP,BJQ,22:20,17:03,18:43
11000K238802,K2388,CCT,NNZ,00:50,17:48,40:58
120000Z19403,Z194,SBT,TYV,00:42,04:39,03:57
24000K770606,K7703,CDP,VVP,02:06,07:46,05:40
01000K152801,K1528,HBB,HDP,02:20,07:22,05:02
250000448115,4481,TJP,OEP,07:01,13:53,06:52
25000K774803,K7748,TJP,HDP,09:48,15:47,05:59
25000044240G,4424,QTP,HDP,09:56,18:58,09:02
250000K2130U,K213,TJP,XAY,16:52,22:55,06:03
250000K8680J,K865,TSP,LFV,21:21,05:05,07:44
250000K52203,K519,QTP,TYV,23:29,05:35,06:06
380000K7160J,K717,ZZF,DLT,03:10,13:14,10:04
760000K3860D,K387,CDW,SBT,03:17,11:27,08:10
490000K95630,K957,QHK,BCT,03:25,12:57,09:32
270000Z19201,Z193,TYV,SBT,03:36,09:58,06:22
41000K204608,K2047,XAY,SBT,12:23,22:26,10:03
580000K6660J,K667,FZS,SBT,12:54,22:21,09:27
5e000G122430,G1221,NGH,SBT,14:16,18:34,04:18
4e000G127401,G1271,WHN,SBT,15:12,19:00,03:48
250000K56703,K567,TJP,QHX,15:40,02:13,10:33
490000K97007,K971,QHK,THL,19:55,04:27,08:32
650000Z18601,Z187,SZQ,SBT,21:30,06:47,09:17
5a0000K34840,K345,RZH,SBT,22:10,07:55,09:45
010000K97609,K976,HBB,XFN,06:54,04:55,22:01
250000K91802,K918,TJP,HKN,15:21,11:56,20:35
010000T18410,T184,VBB,HKN,21:46,10:34,12:48
110000K12802,K128,CCT,XAY,02:26,20:15,17:49
12000K204804,K2048,SBT,XAY,19:27,14:43,19:16
130000K7150G,K718,DLT,ZZF,02:05,14:52,12:47
010000K9280C,K928,HBB,ZZF,11:11,22:25,11:14
250000K3320A,K332,TJP,LYF,19:52,06:48,10:56
25000022610L,2261,TJP,WWT,14:23,05:37,15:14
010000K72800,K728,HBB,GBZ,12:50,23:29,10:39
25000K770901,K7709,TJP,DZP,11:03,14:18,03:15
4p0000G39003,G391,JGK,DFT,09:56,14:43,04:47
250000K6080H,K608,TJP,DTV,08:25,17:11,08:46
01000K154810,K1548,HBB,HIK,09:10,13:04,03:54
250000S90203,S902,TJP,JKP,07:37,09:57,02:20
250000S90402,S904,TJP,JKP,09:44,11:19,01:35
250000S91002,S910,TBP,JKP,12:22,14:08,01:46
250000S91402,S914,TBP,JKP,16:23,17:54,01:31
250000S91602,S916,TBP,JKP,18:10,19:40,01:30
250000S91802,S918,TBP,JKP,18:57,20:37,01:40
270000K52051,K521,TYV,QTP,04:41,06:16,01:35
270000K8660D,K867,YNV,TSP,05:49,07:25,01:36
25000G678109,G6781,TXP,TSP,07:00,08:04,01:04
25000K772102,K7721,TJP,QTP,07:07,08:56,01:49
26000044260G,4426,HDP,QTP,18:58,21:00,02:02
250000S90601,S906,TBP,BPP,09:07,10:05,00:58
250000S90802,S908,TBP,BPP,13:03,14:00,00:57
250000S91202,S912,TBP,BPP,14:26,15:24,00:58
120000G37005,G370,SBT,TXP,22:49,22:58,00:09
0h0000G37404,G374,VAB,TXP,23:20,23:28,00:08
6c0000G29402,G291,CWQ,TJP,17:28,17:35,00:07
25000K771000,K7710,DZP,TJP,20:13,20:41,00:28
26000044820I,4482,OEP,TJP,22:10,22:38,00:28
030000T29803,T298,MDB,BJP,00:06,10:50,10:44
1100000D240I,D24,CCT,BJP,07:26,14:17,06:51
0h00000D280F,D28,VAB,BJP,08:17,14:51,06:34
1800000D7407,D74,JLL,BJP,11:10,17:47,06:37
0h00000D2607,D26,VAB,BJP,11:11,17:28,06:17
1100000D2005,D20,CCT,BJP,11:17,17:53,06:36
0h0000D10208,D102,VAB,BJP,12:05,18:31,06:26
0h00000D3005,D30,VAB,BJP,16:03,22:22,06:19
1100000D220F,D22,CCT,BJP,16:04,22:31,06:27
0h000G472202,G4722,VAB,VNP,18:38,01:36,06:58
11000D451002,D4510,CCT,BJP,18:43,02:37,07:54
0h000G472402,G4724,VAB,VNP,19:55,01:52,05:57
0h000D460802,D4608,VAB,BJP,20:01,02:42,06:41
0h000D461005,D4610,VAB,BJP,20:36,03:05,06:29
020000K3400R,K340,JMB,BJP,20:38,09:58,13:20
1100000Z6208,Z62,CCT,BJP,22:00,06:08,08:08
1100000Z6400,Z64,CCT,BJP,22:33,07:54,09:21
020000K26601,K266,JMB,BJP,22:59,12:53,13:54
180000Z11800,Z118,JLL,BJP,23:55,09:52,09:57
02000014900K,1490,JMB,TJP,05:09,19:22,14:13
110000633604,6336,CCT,GLT,18:08,18:19,00:11
18000D501004,D5010,JLL,CRT,07:11,07:21,00:10
18000D909602,D9096,JLL,SHD,07:58,08:08,00:10
11000G801205,G8012,CCT,DLT,12:10,12:20,00:10
18000G801603,G8016,JLL,DFT,14:52,15:02,00:10
11000G802202,G8022,CCT,DFT,17:24,17:34,00:10
18000D505603,D5056,JLL,CRT,20:53,21:03,00:10
12000021240H,2125,DUT,QHX,00:14,03:03,02:49
130000T26100,T261,DLT,MDB,00:21,03:10,02:49
130000K92909,K929,DLT,JMB,01:48,04:35,02:47
15000K400900,K4009,SHD,SHB,02:30,05:05,02:35
120000G75100,G751,SBT,VAB,07:34,08:29,00:55
180000G88400,G881,JLL,VAB,08:07,09:26,01:19
1g0000G70101,G701,DFT,VAB,09:13,10:08,00:55
1g0000G70300,G703,DFT,VAB,10:03,11:05,01:02
180000G88801,G885,JLL,VAB,10:18,11:23,01:05
1g0000G70501,G705,DFT,VAB,10:49,11:51,01:02
1g00000G4701,G47,DFT,VAB,11:06,12:00,00:54
120000T30904,T309,SYT,QHX,11:38,14:22,02:44
150000G76300,G763,PVD,VAB,11:55,12:57,01:02
33000K138204,K1383,BTC,VAB,12:01,15:20,03:19
1g0000G70700,G707,DFT,VAB,12:33,13:35,01:02
1g0000G70900,G709,DFT,VAB,12:51,13:46,00:55
120000G75500,G755,SBT,VAB,13:03,13:58,00:55
180000G89400,G891,JLL,VAB,13:52,15:11,01:19
120000T31109,T311,SBT,QHX,14:08,16:25,02:17
1g0000G71100,G711,DFT,VAB,14:20,15:22,01:02
1g0000G71300,G713,DFT,VAB,14:50,15:52,01:02
1g0000G71501,G715,DFT,VAB,15:36,16:38,01:02
1g0000G71701,G717,DFT,VAB,16:08,17:11,01:03
120000G75700,G757,SBT,VAB,16:25,17:20,00:55
1g00000G4901,G49,DFT,VAB,16:36,17:30,00:54
12000K131003,K1311,DUT,VBB,16:51,20:47,03:56
15000G473701,G4737,SHD,VAB,17:08,18:11,01:03
180000G89801,G895,JLL,VAB,17:14,18:20,01:06
1g0000G71900,G719,DFT,VAB,17:32,18:43,01:11
13000026230I,2623,DLT,MLX,17:42,20:29,02:47
120000G75900,G759,SBT,VAB,18:24,19:19,00:55
16000K124103,K1241,CFD,VBB,18:40,22:17,03:37
1g0000G72101,G721,DFT,VAB,19:00,20:09,01:09
12000026670A,2667,SYT,MVX,19:02,22:12,03:10
15000020950E,2095,PVD,JMB,19:08,22:48,03:40
130000272704,2727,DLT,SFB,19:14,22:40,03:26
1g0000G72300,G723,DFT,VAB,19:32,20:27,00:55
1g0000G72501,G725,DFT,VAB,19:58,21:00,01:02
1g0000G72700,G727,DFT,VAB,20:53,22:05,01:12
12000K122706,K1227,SYT,FYB,21:20,00:07,02:47
13000020510Z,2051,DLT,MDB,21:30,00:16,02:46
1g0000G72900,G729,DFT,VAB,21:38,22:33,00:55
120000G76100,G761,SBT,VAB,22:26,23:21,00:55
1g0000G73100,G731,DFT,VAB,22:34,23:29,00:55
110000T30203,T302,CCT,WMR,10:36,11:52,25:16
0h000K138402,K1384,VAB,BTC,19:44,16:29,20:45
040000221010,2210,QHX,DLT,00:54,04:13,03:19
02000020960E,2096,JMB,PVD,01:49,05:36,03:47
04000026680N,2668,MVX,SYT,02:16,06:04,03:48
03000027280B,2728,SFB,DLT,02:25,05:45,03:20
040000T3120C,T312,QHX,SBT,02:40,07:08,04:28
11000G800203,G8002,CCT,DFT,06:25,08:00,01:35
0h0000G70200,G702,VAB,DFT,07:16,08:34,01:18
0h000G473800,G4738,VAB,SHD,07:32,08:43,01:11
18000G800407,G8004,JLL,DFT,07:33,09:08,01:35
0h0000G70400,G704,VAB,DFT,08:04,09:19,01:15
11000G800607,G8006,CCT,DLT,08:21,09:45,01:24
0h0000G70601,G706,VAB,DFT,08:43,09:53,01:10
0h0000G70800,G708,VAB,DFT,09:00,10:15,01:15
0h00000G4802,G48,VAB,DFT,09:26,10:28,01:02
18000G800803,G8008,JLL,DFT,09:34,10:58,01:24
0h0000G75400,G754,VAB,SBT,09:54,11:12,01:18
1g000G912202,G9122,CRT,DFT,10:02,11:32,01:30
0h0000G71001,G710,VAB,DFT,10:18,11:47,01:29
11000G801003,G8010,CCT,DLT,10:41,12:12,01:31
01000K131203,K1312,VBB,DUT,10:45,15:02,04:17
0h0000G71201,G712,VAB,DFT,11:40,13:02,01:22
02000K122803,K1228,FYB,SYT,12:00,16:13,04:13
0h0000G71400,G714,VAB,DFT,12:34,13:50,01:16
18000D809001,D8090,JLL,FET,12:40,14:08,01:28
0h0000G75600,G756,VAB,SBT,13:01,14:26,01:25
050000262406,2624,MLX,DLT,13:08,16:46,03:38
0h0000G71601,G716,VAB,DFT,13:23,14:34,01:11
18000G801403,G8014,JLL,DLT,13:23,14:58,01:35
0h0000G71800,G718,VAB,DFT,14:05,15:16,01:11
0h0000G76400,G764,VAB,PVD,14:25,15:47,01:22
040000T31006,T310,QHX,SYT,14:30,17:41,03:11
0h00000G5001,G50,VAB,DFT,14:56,15:58,01:02
0h0000G75800,G758,VAB,SBT,15:18,16:36,01:18
0h0000G72000,G720,VAB,DFT,15:31,16:53,01:22
18000G801803,G8018,JLL,DFT,15:44,17:13,01:29
11000D809402,D8094,CCT,SBT,16:15,18:12,01:57
18000G802003,G8020,JLL,DFT,16:24,17:49,01:25
0h0000G72200,G722,VAB,DFT,16:46,18:08,01:22
0h0000G72400,G724,VAB,DFT,17:10,18:28,01:18
18000G802402,G8024,JLL,DLT,18:10,19:41,01:31
0h0000G72601,G726,VAB,DFT,18:11,19:21,01:10
01000K401000,K4010,SHB,SHD,18:25,23:30,05:05
0h0000G72801,G728,VAB,DFT,18:47,20:02,01:15
0h0000G76000,G760,VAB,SBT,19:15,20:27,01:12
11000D809800,D8098,CCT,SBT,19:35,21:03,01:28
0h0000G73000,G730,VAB,DFT,19:35,20:46,01:11
0h0000G73200,G732,VAB,DFT,20:12,21:30,01:18
18000G803203,G8032,JLL,SBT,20:15,21:39,01:24
030000205213,2052,MDB,DLT,20:15,23:52,03:37
04000K123003,K1230,QHX,DLT,20:28,00:01,03:33
0h0000G76200,G762,VAB,SBT,20:49,22:00,01:11
18000K73340F,K7334,YJL,DLT,20:54,01:16,04:22
18000D809606,D8096,JLL,SBT,21:05,22:33,01:28
11000K730608,K7306,WWT,DLT,21:07,01:02,03:55
020000K93006,K930,JMB,DLT,22:20,03:34,05:14
04000021230V,2126,QHX,DUT,23:07,03:58,04:51
13000K730506,K7305,DLT,WWT,04:33,09:35,05:02
19000K73940C,K7391,HJL,BCT,07:12,12:35,05:23
11000K730904,K7309,CCT,BCT,13:52,18:08,04:16
11000K730308,K7303,CCT,BCT,15:51,20:51,05:00
11000K730106,K7301,CCT,BCT,16:57,21:33,04:36
18000K738808,K7388,DHL,BEL,14:36,05:48,15:12
01000K124202,K1243,VBB,CFD,11:18,22:58,11:40
13000K122904,K1229,DLT,QHX,22:59,01:42,02:43
13000022090L,2209,DLT,QHX,23:36,02:35,02:59
13000K73330B,K7333,DLT,YJL,04:18,09:29,05:11
11000K73650N,K7365,CCT,TML,08:43,15:48,07:05
19000K739006,K7387,BEL,DHL,15:37,22:08,06:31
11000021670H,2167,CCT,MDB,18:41,00:40,05:59
11000K736707,K7367,CCT,TML,21:02,03:21,06:19
110000430520,4305,CCT,YRT,06:46,07:48,01:02
11000K731110,K7311,CCT,SLL,16:42,17:29,00:47
110000633706,6337,CCT,TPT,18:03,19:15,01:12
11000D506502,D5065,CCT,JLL,06:16,06:56,00:40
1g000D500904,D5009,CRT,JLL,06:43,07:28,00:45
11000D501107,D5011,CCT,JLL,07:10,08:00,00:50
11000D506304,D5063,CCT,JLL,07:38,08:18,00:40
11000D501500,D5015,CCT,JLL,07:53,08:33,00:40
110000437500,4375,CCT,YRT,07:55,09:56,02:01
1g000D501310,D5013,CRT,JLL,08:05,08:50,00:45
0h0000G88201,G883,VAB,JLL,08:32,09:12,00:40
11000D501707,D5017,CCT,JLL,08:53,09:38,00:45
12000D809200,D8089,FET,JLL,09:06,09:51,00:45
1g000D506104,D5061,CRT,JLL,09:20,10:00,00:40
11000D501906,D5019,CCT,JLL,09:33,10:18,00:45
11000D502107,D5021,CCT,JLL,10:09,10:49,00:40
11000D502306,D5023,CCT,JLL,10:26,11:11,00:45
1g000G800303,G8003,DFT,JLL,10:54,11:34,00:40
11000D502507,D5025,CCT,JLL,11:12,11:57,00:45
0h0000G88600,G887,VAB,JLL,11:32,12:12,00:40
11000D502705,D5027,CCT,JLL,11:48,12:33,00:45
11000D502905,D5029,CCT,JLL,12:20,13:00,00:40
11000D503107,D5031,CCT,JLL,12:39,13:29,00:50
13000G800703,G8007,DLT,JLL,12:57,13:37,00:40
11000D503304,D5033,CCT,JLL,13:26,14:11,00:45
1g000G800902,G8009,DFT,JLL,13:47,14:27,00:40
11000D503503,D5035,CCT,JLL,13:59,14:44,00:45
11000D503703,D5037,CCT,JLL,14:28,15:08,00:40
1g000G801103,G8011,DFT,JLL,14:39,15:19,00:40
0h0000G89201,G893,VAB,JLL,14:48,15:28,00:40
11000D503905,D5039,CCT,JLL,15:05,15:50,00:45
13000G801303,G8013,DLT,JLL,15:28,16:08,00:40
11000D504106,D5041,CCT,JLL,15:46,16:36,00:50
11000D504303,D5043,CCT,JLL,16:26,17:11,00:45
11000D504505,D5045,CCT,JLL,16:48,17:28,00:40
